Date,BTC,ETH,DOGE,DOT
2021-07-23 00:00:00 UTC,32409.49977,2027.533448,0.191646989,13.26228187
2021-07-24 00:00:00 UTC,33455.55127,2117.154608,0.193612762,13.35110519
2021-07-25 00:00:00 UTC,34213.59993,2183.627415,0.198246459,13.84675681
2021-07-26 00:00:00 UTC,35456.12466,2209.49936,0.20232633,13.80111076
2021-07-27 00:00:00 UTC,37281.91809,2230.212068,0.206030214,13.94463912
2021-07-28 00:00:00 UTC,39076.59377,2292.579637,0.204539367,14.3260058
2021-07-29 00:00:00 UTC,40031.19824,2299.689406,0.20842544,14.54328473
2021-07-30 00:00:00 UTC,39977.75694,2383.44326,0.20861219,15.23656904
2021-07-31 00:00:00 UTC,41936.26148,2462.399983,0.206229723,15.79185183
2021-08-01 00:00:00 UTC,41754.1666,2541.674599,0.213086917,16.91252591
2021-08-02 00:00:00 UTC,39914.82976,2555.408179,0.206802445,18.3233459
2021-08-03 00:00:00 UTC,39278.76651,2611.67307,0.203867135,18.18533099
2021-08-04 00:00:00 UTC,38368.35401,2521.268475,0.196504346,17.47173327
2021-08-05 00:00:00 UTC,39751.58458,2724.532243,0.2016497,19.18054974
2021-08-06 00:00:00 UTC,40825.38194,2821.649693,0.200606372,19.1400419
2021-08-07 00:00:00 UTC,42802.13717,2888.732274,0.205148462,20.42446316
2021-08-08 00:00:00 UTC,44647.5776,3151.217517,0.256836614,21.03524772
2021-08-09 00:00:00 UTC,43753.21786,3012.308559,0.238877349,19.74270799
2021-08-10 00:00:00 UTC,46311.0019,3163.064655,0.255657969,20.62804404
2021-08-11 00:00:00 UTC,45639.51402,3147.842995,0.25744876,20.65350991
2021-08-12 00:00:00 UTC,45652.06013,3166.647218,0.265928121,21.37773203
2021-08-13 00:00:00 UTC,44495.20979,3048.412682,0.265251612,20.76237423
2021-08-14 00:00:00 UTC,47717.27053,3323.197991,0.286497473,22.60420318
2021-08-15 00:00:00 UTC,47088.85313,3268.548177,0.292454426,22.84491566
2021-08-16 00:00:00 UTC,47025.00323,3309.75491,0.338200977,23.11142161
2021-08-17 00:00:00 UTC,46031.75754,3153.583684,0.320635588,24.50560011
2021-08-18 00:00:00 UTC,44534.45485,3007.144027,0.297851628,23.47558588
2021-08-19 00:00:00 UTC,45015.46555,3037.230251,0.304977109,24.21799888
2021-08-20 00:00:00 UTC,46745.03462,3144.818437,0.313909262,26.3930797
2021-08-21 00:00:00 UTC,49195.8786,3276.969837,0.327160139,28.11162897
2021-08-22 00:00:00 UTC,48933.68915,3224.00046,0.316850777,27.98249951
2021-08-23 00:00:00 UTC,49250.54487,3243.486358,0.314126562,27.76421924
2021-08-24 00:00:00 UTC,49518.57749,3320.40917,0.318051814,27.87450246
2021-08-25 00:00:00 UTC,47940.60791,3177.663796,0.289501625,25.15502728
2021-08-26 00:00:00 UTC,49002.70377,3231.441452,0.293073358,26.04720784
2021-08-27 00:00:00 UTC,47229.07065,3122.971797,0.273032397,24.36438602
2021-08-28 00:00:00 UTC,49083.10331,3267.539435,0.293720784,26.54783705
2021-08-29 00:00:00 UTC,48936.53725,3245.430222,0.285923568,25.99098097
2021-08-30 00:00:00 UTC,48907.27073,3233.383152,0.281765324,25.77658887
2021-08-31 00:00:00 UTC,47124.25422,3232.733863,0.272417043,26.00661198
2021-09-01 00:00:00 UTC,47335.4203,3440.562336,0.279037912,31.69534712
2021-09-02 00:00:00 UTC,48823.05521,3790.613996,0.293435076,32.97277073
2021-09-03 00:00:00 UTC,49338.78465,3793.300743,0.296201306,31.86430551
2021-09-04 00:00:00 UTC,49934.52828,3936.163392,0.296034319,33.43097156
2021-09-05 00:00:00 UTC,50013.02995,3894.937512,0.300158243,32.4889144
2021-09-06 00:00:00 UTC,51696.20643,3950.270345,0.312889033,34.27443217
2021-09-07 00:00:00 UTC,52739.80017,3943.256785,0.309712773,34.22739903
2021-09-08 00:00:00 UTC,46995.16417,3440.341757,0.255336743,27.92648889
2021-09-09 00:00:00 UTC,46085.02862,3496.859023,0.256569331,27.53197824
2021-09-10 00:00:00 UTC,46518.94119,3435.979933,0.252807623,29.68951029
2021-09-11 00:00:00 UTC,44802.6064,3209.915696,0.240179326,28.99671524
2021-09-12 00:00:00 UTC,45196.48828,3268.104162,0.241200814,31.43064687
2021-09-13 00:00:00 UTC,46195.2183,3417.839367,0.251408751,35.75990641
2021-09-14 00:00:00 UTC,45139.83397,3301.186777,0.237080977,34.81777545
2021-09-15 00:00:00 UTC,47135.432,3425.250873,0.241071959,37.5317244
2021-09-16 00:00:00 UTC,48186.53276,3595.962571,0.247330191,36.32933884
2021-09-17 00:00:00 UTC,47879.47344,3573.307516,0.242580852,35.54952426
2021-09-18 00:00:00 UTC,47228.65822,3412.177182,0.240937945,33.09227315
2021-09-19 00:00:00 UTC,48266.62707,3427.584262,0.241894865,34.93441073
2021-09-20 00:00:00 UTC,47371.03933,3335.884887,0.234501026,33.74072337
2021-09-21 00:00:00 UTC,42932.9466,2977.322679,0.20768232,28.3336266
2021-09-22 00:00:00 UTC,40386.62364,2744.111,0.199616127,25.94204389
2021-09-23 00:00:00 UTC,43587.22305,3074.119761,0.224661112,31.41067815
2021-09-24 00:00:00 UTC,44980.89821,3159.269866,0.225537153,33.46452178
2021-09-25 00:00:00 UTC,42752.16815,2930.742706,0.209120627,30.76872295
2021-09-26 00:00:00 UTC,42856.85516,2946.970846,0.210367602,30.04378118
2021-09-27 00:00:00 UTC,43336.86123,3063.316345,0.205721486,28.73970132
2021-09-28 00:00:00 UTC,42247.35573,2939.742283,0.200310715,27.67820658
2021-09-29 00:00:00 UTC,41010.3752,2798.984417,0.196651522,26.2255644
2021-09-30 00:00:00 UTC,41587.66786,2855.611731,0.199598966,27.32763714
2021-10-01 00:00:00 UTC,43859.32615,3013.493232,0.204667024,28.61811409
2021-10-02 00:00:00 UTC,48181.87627,3305.107041,0.222705304,31.97884788
2021-10-03 00:00:00 UTC,47777.76202,3393.924249,0.219271788,32.19539837
2021-10-04 00:00:00 UTC,48282.97114,3426.387081,0.222176206,32.2004869
2021-10-05 00:00:00 UTC,49260.23232,3390.310408,0.243219299,31.18524594
2021-10-06 00:00:00 UTC,51668.99422,3520.342257,0.251694135,31.54105446
2021-10-07 00:00:00 UTC,55415.00574,3592.17613,0.25255072,32.48570587
2021-10-08 00:00:00 UTC,53894.59599,3594.918358,0.243439044,33.83145977
2021-10-09 00:00:00 UTC,54010.93747,3558.549577,0.242967933,33.37004476
2021-10-10 00:00:00 UTC,55125.46034,3588.080922,0.247163561,36.37369847
2021-10-11 00:00:00 UTC,54711.8696,3431.019307,0.229298522,34.34298721
2021-10-12 00:00:00 UTC,57572.51086,3537.840087,0.231961298,34.11378568
2021-10-13 00:00:00 UTC,56335.03546,3498.105292,0.22635153,35.13048155
2021-10-14 00:00:00 UTC,57487.98588,3605.650334,0.232762912,41.72781217
2021-10-15 00:00:00 UTC,57452.43179,3794.516888,0.232981578,40.72059212
2021-10-16 00:00:00 UTC,61809.02394,3885.641765,0.235038164,43.58662961
2021-10-17 00:00:00 UTC,61165.63564,3854.498461,0.238558225,41.96829043
2021-10-18 00:00:00 UTC,61583.77444,3854.223687,0.237936342,42.12994624
2021-10-19 00:00:00 UTC,62017.97273,3752.618727,0.24612225,41.1415238
2021-10-20 00:00:00 UTC,64517.64856,3884.587295,0.246548509,41.42023049
2021-10-21 00:00:00 UTC,66237.51755,4170.107933,0.254517509,44.55324023
2021-10-22 00:00:00 UTC,62541.08693,4074.860158,0.243526637,43.00191331
2021-10-23 00:00:00 UTC,61029.27093,3990.711976,0.246426476,43.76861008
2021-10-24 00:00:00 UTC,61572.14043,4179.442298,0.251500062,44.12639396
2021-10-25 00:00:00 UTC,61173.16639,4094.938993,0.278296551,42.52360241
2021-10-26 00:00:00 UTC,63228.21383,4230.208372,0.265011276,44.59331921
2021-10-27 00:00:00 UTC,60604.18889,4152.570289,0.256781259,45.30277082
2021-10-28 00:00:00 UTC,58641.00147,3944.090862,0.239166526,40.48819618
2021-10-29 00:00:00 UTC,60767.55585,4288.097219,0.299578968,42.0734405
2021-10-30 00:00:00 UTC,62283.19806,4422.940536,0.288814074,44.12376816
2021-10-31 00:00:00 UTC,61837.257,4324.609926,0.268298081,42.73619233
2021-11-01 00:00:00 UTC,61471.86846,4292.040472,0.279767295,42.81690939
2021-11-02 00:00:00 UTC,61121.8312,4330.553152,0.272081995,50.09269046
2021-11-03 00:00:00 UTC,63247.20896,4596.593091,0.273880004,51.27829191
2021-11-04 00:00:00 UTC,63130.94235,4607.699273,0.269688283,53.33615767
2021-11-05 00:00:00 UTC,61601.74357,4550.014435,0.263609253,54.14285985
2021-11-06 00:00:00 UTC,61247.38494,4494.802761,0.261807276,51.99074566
2021-11-07 00:00:00 UTC,61661.35866,4527.104154,0.262512889,52.07770443
2021-11-08 00:00:00 UTC,63153.23019,4626.629288,0.266590864,52.3963664
2021-11-09 00:00:00 UTC,67617.01554,4815.004634,0.282271623,53.39305737
2021-11-10 00:00:00 UTC,67145.37494,4742.080911,0.274161717,50.96942904
2021-11-11 00:00:00 UTC,65061.05441,4641.528765,0.25573425,46.99648883
2021-11-12 00:00:00 UTC,65005.64516,4732.92445,0.261400263,47.82785067
2021-11-13 00:00:00 UTC,64432.04795,4685.106356,0.25935008,46.11537593
2021-11-14 00:00:00 UTC,64660.33535,4666.498498,0.262435914,47.27522479
2021-11-15 00:00:00 UTC,65648.97779,4652.947394,0.264467958,46.59144271
2021-11-16 00:00:00 UTC,63933.83544,4583.211419,0.257996492,44.93714053
2021-11-17 00:00:00 UTC,60448.56251,4243.352907,0.238781165,41.18319811
2021-11-18 00:00:00 UTC,60603.65587,4302.804959,0.238872921,42.68614901
2021-11-19 00:00:00 UTC,56987.32234,3993.846595,0.221680208,38.9261889
2021-11-20 00:00:00 UTC,58459.25552,4317.603196,0.234259582,41.42920166
2021-11-21 00:00:00 UTC,60082.91167,4436.192767,0.234661036,42.18478609
2021-11-22 00:00:00 UTC,59139.77928,4319.361567,0.228668851,42.5808439
2021-11-23 00:00:00 UTC,56386.85685,4101.062876,0.220222955,39.46031392
2021-11-24 00:00:00 UTC,57748.79317,4355.420958,0.226555976,40.89380081
2021-11-25 00:00:00 UTC,57198.18385,4269.43722,0.218280384,38.33825985
2021-11-26 00:00:00 UTC,58897.84698,4515.8433,0.221607647,39.39738763
2021-11-27 00:00:00 UTC,53827.79287,4048.312844,0.20242257,34.60732898
2021-11-28 00:00:00 UTC,54533.40388,4084.088486,0.204382482,34.95133852
2021-11-29 00:00:00 UTC,57237.66114,4290.091863,0.207533883,35.6444285
2021-11-30 00:00:00 UTC,57848.77354,4444.52828,0.215240732,37.188262
2021-12-01 00:00:00 UTC,57011.28047,4637.121617,0.214982553,38.00342642
2021-12-02 00:00:00 UTC,57169.37199,4589.610618,0.20948652,36.69905709
2021-12-03 00:00:00 UTC,56508.26805,4519.441028,0.209731994,35.72071373
2021-12-04 00:00:00 UTC,53785.96717,4240.155517,0.20126151,33.79705858
2021-12-05 00:00:00 UTC,49161.99071,4101.656792,0.178986555,29.27780279
2021-12-06 00:00:00 UTC,49268.46989,4198.572875,0.171365283,28.29065971
2021-12-07 00:00:00 UTC,50461.57684,4347.615631,0.178280609,28.27580357
2021-12-08 00:00:00 UTC,50647.66341,4310.566646,0.177161065,30.34372659
2021-12-09 00:00:00 UTC,50530.45806,4431.540647,0.179138661,29.81682528
2021-12-10 00:00:00 UTC,47885.87199,4153.333311,0.170701745,27.01418662
2021-12-11 00:00:00 UTC,47303.56415,3918.200743,0.165330522,26.55763783
2021-12-12 00:00:00 UTC,49242.30232,4079.814931,0.168917181,27.74464744
2021-12-13 00:00:00 UTC,50051.07835,4135.84151,0.169910635,29.56003738
2021-12-14 00:00:00 UTC,46696.3047,3782.895262,0.157715181,25.93231381
2021-12-15 00:00:00 UTC,48410.56466,3858.164468,0.191220695,26.18198352
2021-12-16 00:00:00 UTC,48936.86258,4015.722543,0.181630423,27.23133211
2021-12-17 00:00:00 UTC,47694.5305,3971.559766,0.174185987,26.0025614
2021-12-18 00:00:00 UTC,46328.69637,3886.747362,0.169651807,24.76511211
2021-12-19 00:00:00 UTC,46970.05705,3966.425352,0.172487647,25.55648562
2021-12-20 00:00:00 UTC,46807.04862,3928.841724,0.170000088,24.80274747
2021-12-21 00:00:00 UTC,47117.0082,3950.482392,0.168547646,24.23642926
2021-12-22 00:00:00 UTC,49145.21726,4036.549718,0.172171264,25.27479532
2021-12-23 00:00:00 UTC,48755.89564,3992.594577,0.173954169,27.28827718
2021-12-24 00:00:00 UTC,50900.61495,4113.529932,0.184049376,29.23963221
2021-12-25 00:00:00 UTC,50888.72104,4055.117367,0.188043998,28.15788927
2021-12-26 00:00:00 UTC,50663.4871,4110.571871,0.19236701,28.94915717
2021-12-27 00:00:00 UTC,50852.86026,4075.031619,0.190713426,31.42055238
2021-12-28 00:00:00 UTC,50774.06781,4045.05135,0.188275502,31.04605479
2021-12-29 00:00:00 UTC,47725.14805,3807.360367,0.174852481,28.03004114
2021-12-30 00:00:00 UTC,46506.99465,3644.405517,0.16821257,26.74692141
2021-12-31 00:00:00 UTC,47191.86839,3714.945456,0.171578566,27.53836772
2022-01-01 00:00:00 UTC,46319.65109,3686.402542,0.170532247,26.73709597
2022-01-02 00:00:00 UTC,47816.07768,3780.315874,0.173620437,28.64142306
2022-01-03 00:00:00 UTC,47387.21217,3835.395991,0.174564854,29.76663909
2022-01-04 00:00:00 UTC,46531.14086,3769.40494,0.170441422,30.15170109
2022-01-05 00:00:00 UTC,45938.02427,3794.90813,0.168585704,28.85560897
2022-01-06 00:00:00 UTC,43647.14751,3556.906227,0.159999734,26.88794755
2022-01-07 00:00:00 UTC,43216.45868,3416.826009,0.160486744,26.81810933
2022-01-08 00:00:00 UTC,41527.19704,3201.794574,0.155263733,24.96661757
2022-01-09 00:00:00 UTC,41756.66232,3101.040902,0.151343759,24.05179306
2022-01-10 00:00:00 UTC,41862.36099,3156.967262,0.150535911,24.65132946
2022-01-11 00:00:00 UTC,41869.85906,3086.729002,0.14330686,23.77331418
2022-01-12 00:00:00 UTC,42777.21102,3246.413723,0.153652229,25.54987662
2022-01-13 00:00:00 UTC,43981.87733,3378.035895,0.161496611,27.34914472
2022-01-14 00:00:00 UTC,42608.41001,3256.758866,0.172678464,25.83634132
2022-01-15 00:00:00 UTC,43120.85451,3311.986061,0.18360346,27.74876354
2022-01-16 00:00:00 UTC,43226.65027,3331.246655,0.185008038,27.77898686
2022-01-17 00:00:00 UTC,43119.79214,3356.295444,0.177647682,27.73811719
2022-01-18 00:00:00 UTC,42298.34112,3216.592981,0.171458667,25.75150586
2022-01-19 00:00:00 UTC,42395.45879,3166.453912,0.165369336,25.11805341
2022-01-20 00:00:00 UTC,41749.55143,3097.021466,0.162453898,24.16278136
2022-01-21 00:00:00 UTC,40707.68241,3015.588778,0.15518206,23.02433121
2022-01-22 00:00:00 UTC,36508.79979,2564.343342,0.142102136,19.57418761
2022-01-23 00:00:00 UTC,35180.43546,2407.377852,0.133410611,18.28708783
2022-01-24 00:00:00 UTC,36306.40944,2537.836728,0.141665047,18.80267116
2022-01-25 00:00:00 UTC,36774.00714,2447.831512,0.137861843,18.12648558
2022-01-26 00:00:00 UTC,36988.92851,2465.21923,0.143776787,18.53958523
2022-01-27 00:00:00 UTC,36870.44017,2470.430412,0.143977327,18.10492562
2022-01-28 00:00:00 UTC,37276.83956,2411.863855,0.141939849,18.18946807
2022-01-29 00:00:00 UTC,37852.57903,2551.111074,0.142017428,18.37285141
2022-01-30 00:00:00 UTC,38232.17873,2603.603872,0.143532114,18.76352083
2022-01-31 00:00:00 UTC,37983.1515,2610.182406,0.13972439,18.22153687
2022-02-01 00:00:00 UTC,38555.53446,2689.220867,0.142174726,19.45670384
2022-02-02 00:00:00 UTC,38835.69494,2797.434855,0.142844751,19.64032264
2022-02-03 00:00:00 UTC,37000.9825,2690.319739,0.137585395,18.84269861
2022-02-04 00:00:00 UTC,37101.35159,2667.256728,0.137858695,18.7631869
2022-02-05 00:00:00 UTC,41673.83955,2993.09944,0.14812714,20.49371484
2022-02-06 00:00:00 UTC,41493.69005,3018.673398,0.147366038,21.41065504
2022-02-07 00:00:00 UTC,42475.54322,3062.805808,0.153987463,21.93454476
2022-02-08 00:00:00 UTC,43910.92999,3149.953286,0.165769673,22.42115119
2022-02-09 00:00:00 UTC,44184.44751,3127.438107,0.158662492,21.71696026
2022-02-10 00:00:00 UTC,44383.88806,3240.921044,0.159403355,21.95828279
2022-02-11 00:00:00 UTC,43628.13953,3081.911502,0.15206771,20.66590464
2022-02-12 00:00:00 UTC,42445.38877,2930.563169,0.145017224,18.98356987
2022-02-13 00:00:00 UTC,42254.73812,2918.085367,0.144477427,18.81515246
2022-02-14 00:00:00 UTC,42247.83595,2889.235678,0.14897609,18.84079682
2022-02-15 00:00:00 UTC,42634.57378,2935.6455,0.146074598,18.73231417
2022-02-16 00:00:00 UTC,44574.32057,3179.300207,0.151772344,20.16752723
2022-02-17 00:00:00 UTC,44063.28198,3128.640781,0.14919008,19.8316931
2022-02-18 00:00:00 UTC,40562.98695,2881.613122,0.13900001,18.12387811
2022-02-19 00:00:00 UTC,40073.49536,2792.303848,0.138932877,17.86887473
2022-02-20 00:00:00 UTC,40192.75912,2768.971652,0.141454679,17.92619774
2022-02-21 00:00:00 UTC,38514.00854,2632.491399,0.137259326,16.9483776
2022-02-22 00:00:00 UTC,37059.9794,2574.513384,0.128526055,16.21296753
2022-02-23 00:00:00 UTC,38337.20386,2644.153656,0.131737975,16.58191519
2022-02-24 00:00:00 UTC,37372.29268,2594.700959,0.128187972,16.03683253
2022-02-25 00:00:00 UTC,38363.34549,2599.93357,0.123975728,16.10411884
2022-02-26 00:00:00 UTC,39316.16208,2771.89051,0.127914882,17.31003517
2022-02-27 00:00:00 UTC,39090.20215,2785.338957,0.127704768,18.00663752
2022-02-28 00:00:00 UTC,37803.59016,2629.483121,0.123668534,17.51614279
2022-03-01 00:00:00 UTC,43225.40468,2919.294962,0.133250198,18.94324786
2022-03-02 00:00:00 UTC,44459.59163,2977.27604,0.134277966,18.87702636
2022-03-03 00:00:00 UTC,43980.70738,2953.315776,0.133195048,18.60804595
2022-03-04 00:00:00 UTC,42491.97839,2836.906337,0.129811813,18.03471783
2022-03-05 00:00:00 UTC,39200.29974,2619.356138,0.122639473,16.78488115
2022-03-06 00:00:00 UTC,39463.14681,2668.705979,0.125408312,17.33037714
2022-03-07 00:00:00 UTC,38442.99175,2558.359874,0.120914751,17.0119895
2022-03-08 00:00:00 UTC,38076.49382,2498.658865,0.117217609,16.42691367
2022-03-09 00:00:00 UTC,38732.93701,2576.627154,0.116952145,16.94534678
2022-03-10 00:00:00 UTC,41986.03445,2731.037685,0.121487427,17.87624586
2022-03-11 00:00:00 UTC,39468.35477,2611.464723,0.116923404,16.98595882
2022-03-12 00:00:00 UTC,38775.17559,2562.832354,0.115565104,17.74364783
2022-03-13 00:00:00 UTC,38903.69355,2579.458136,0.115080802,18.15093573
2022-03-14 00:00:00 UTC,37852.52514,2518.492845,0.111775713,17.23421946
2022-03-15 00:00:00 UTC,39669.42381,2591.542041,0.113846995,17.68738786
2022-03-16 00:00:00 UTC,39331.84654,2620.363852,0.112750372,17.82816331
2022-03-17 00:00:00 UTC,41165.63506,2771.759457,0.116923667,19.05558445
2022-03-18 00:00:00 UTC,41001.70958,2817.401075,0.11649404,18.75507412
2022-03-19 00:00:00 UTC,41837.41314,2945.74591,0.119394394,19.01395775
2022-03-20 00:00:00 UTC,42201.93992,2947.226158,0.123464222,19.34596806
2022-03-21 00:00:00 UTC,41283.259,2860.641961,0.11916398,18.6457986
2022-03-22 00:00:00 UTC,41061.81589,2896.586932,0.119245893,18.78826382
2022-03-23 00:00:00 UTC,42401.8956,2969.784984,0.122376772,20.36577707
2022-03-24 00:00:00 UTC,42802.15471,3028.835258,0.12956103,20.98047055
2022-03-25 00:00:00 UTC,43936.09623,3106.657024,0.136226458,21.2103564
2022-03-26 00:00:00 UTC,44331.77796,3106.072054,0.130912554,20.5470252
2022-03-27 00:00:00 UTC,44510.84422,3140.875711,0.135954756,20.87394381
2022-03-28 00:00:00 UTC,46715.11762,3285.173097,0.144318533,22.38661685
2022-03-29 00:00:00 UTC,46994.87912,3328.934125,0.142549012,21.91445788
2022-03-30 00:00:00 UTC,47459.26124,3401.184431,0.144392803,22.40355231
2022-03-31 00:00:00 UTC,47063.36585,3383.788762,0.143361061,22.51201179
2022-04-01 00:00:00 UTC,45528.40715,3283.302843,0.137822555,21.3187053
2022-04-02 00:00:00 UTC,46270.20071,3451.196091,0.141224508,21.99676162
2022-04-03 00:00:00 UTC,45842.14476,3440.336238,0.138952111,22.68490091
2022-04-04 00:00:00 UTC,46434.56298,3521.584725,0.146112979,23.19320551
2022-04-05 00:00:00 UTC,46622.63571,3520.967118,0.148490713,22.56043428
2022-04-06 00:00:00 UTC,45635.45438,3422.969884,0.172165416,21.84301661
2022-04-07 00:00:00 UTC,43198.77527,3171.371104,0.143414797,19.89700108
2022-04-08 00:00:00 UTC,43515.15032,3232.834989,0.14610788,20.44162405
2022-04-09 00:00:00 UTC,42315.70972,3192.025091,0.142530287,19.36759056
2022-04-10 00:00:00 UTC,42796.39748,3265.938068,0.144457306,19.79265688
2022-04-11 00:00:00 UTC,42274.90737,3219.159553,0.150228725,19.33148756
2022-04-12 00:00:00 UTC,39603.96516,2992.702106,0.134318658,17.18249977
2022-04-13 00:00:00 UTC,40205.67794,3038.209422,0.138435306,17.81752748
2022-04-14 00:00:00 UTC,41205.16872,3121.399823,0.14029659,18.20615344
2022-04-15 00:00:00 UTC,39959.45707,3023.417212,0.144111716,17.95447596
2022-04-16 00:00:00 UTC,40586.59731,3045.428075,0.14622336,18.37959485
2022-04-17 00:00:00 UTC,40450.37931,3066.358014,0.144021614,18.66052731
2022-04-18 00:00:00 UTC,39739.11926,2995.719421,0.139383368,17.78371654
2022-04-19 00:00:00 UTC,40833.53797,3061.890571,0.140221216,18.17877709
2022-04-20 00:00:00 UTC,41498.12245,3104.688448,0.142694311,18.89087582
2022-04-21 00:00:00 UTC,41397.22048,3079.676478,0.140838223,19.08846761
2022-04-22 00:00:00 UTC,40528.54149,2987.488876,0.13643626,18.18472038
2022-04-23 00:00:00 UTC,39756.84899,2967.085285,0.13653875,18.31857024
2022-04-24 00:00:00 UTC,39561.78019,2940.687978,0.134233393,18.74131939
2022-04-25 00:00:00 UTC,39469.04986,2922.901865,0.131901291,18.16065393
2022-04-26 00:00:00 UTC,40488.87792,3008.336347,0.157456089,18.12810093
2022-04-27 00:00:00 UTC,38134.21545,2806.748836,0.138032121,16.6107057
2022-04-28 00:00:00 UTC,39237.94932,2889.592223,0.140246213,16.93827653
2022-04-29 00:00:00 UTC,39741.76665,2932.455084,0.137214428,16.98295447
2022-04-30 00:00:00 UTC,38650.55014,2817.489882,0.135080143,16.17424077
2022-05-01 00:00:00 UTC,37820.61177,2738.174136,0.127754852,14.56988816
2022-05-02 00:00:00 UTC,38537.65477,2832.513107,0.133034405,15.41877382
2022-05-03 00:00:00 UTC,38561.5654,2861.372376,0.131146829,14.99275308
2022-05-04 00:00:00 UTC,37758.49611,2786.047248,0.12986094,14.72736192
2022-05-05 00:00:00 UTC,39699.02404,2942.052313,0.135994524,16.29236807
2022-05-06 00:00:00 UTC,36612.22955,2753.936567,0.128557047,14.5988463
2022-05-07 00:00:00 UTC,36116.39429,2699.707247,0.128090137,14.35571779
2022-05-08 00:00:00 UTC,35573.3102,2641.229107,0.127792779,13.8003768
2022-05-09 00:00:00 UTC,34070.3122,2517.829922,0.124223954,13.22936099
2022-05-10 00:00:00 UTC,30269.58696,2249.890962,0.105076756,10.80142979
2022-05-11 00:00:00 UTC,31026.93387,2344.797716,0.108231888,11.32501451
2022-05-12 00:00:00 UTC,28913.48836,2080.910244,0.084254268,8.901204053
2022-05-13 00:00:00 UTC,29126.11598,1966.699171,0.08303075,8.769325238
2022-05-14 00:00:00 UTC,29310.72896,2010.214051,0.088462264,10.48797644
2022-05-15 00:00:00 UTC,30189.33318,2064.229358,0.090026208,11.37609195
2022-05-16 00:00:00 UTC,31319.30911,2147.047448,0.09317277,11.80064082
2022-05-17 00:00:00 UTC,29923.60699,2025.888698,0.087995948,10.66173498
2022-05-18 00:00:00 UTC,30502.19328,2095.178885,0.090419134,11.05381943
2022-05-19 00:00:00 UTC,28772.2005,1915.177123,0.083987406,9.517212484
2022-05-20 00:00:00 UTC,30382.40624,2023.848259,0.087074053,10.07163546
2022-05-21 00:00:00 UTC,29256.81337,1963.99094,0.084519413,9.6957585
2022-05-22 00:00:00 UTC,29491.50795,1978.147133,0.084534386,9.996885412
2022-05-23 00:00:00 UTC,30351.05042,2046.64635,0.08633708,10.18962988
2022-05-24 00:00:00 UTC,29163.16778,1974.581194,0.08387761,9.917950994
2022-05-25 00:00:00 UTC,29655.02613,1979.770545,0.083745481,10.19700865
2022-05-26 00:00:00 UTC,29584.94985,1944.842845,0.08367456,9.855449945
2022-05-27 00:00:00 UTC,29346.78144,1807.969474,0.078815891,9.198261982
2022-05-28 00:00:00 UTC,28646.65218,1724.875734,0.081448196,9.13874862
2022-05-29 00:00:00 UTC,29088.23645,1798.694855,0.082190774,9.695152233
2022-05-30 00:00:00 UTC,29492.50321,1814.98316,0.0835358,9.986166925
2022-05-31 00:00:00 UTC,31740.94073,1995.936484,0.087926279,10.46184281
2022-06-01 00:00:00 UTC,31865.74962,1944.078767,0.08604904,10.44828315
2022-06-02 00:00:00 UTC,29833.45033,1828.892655,0.081461263,9.484222469
2022-06-03 00:00:00 UTC,30481.014,1833.089841,0.082805826,9.896299945
2022-06-04 00:00:00 UTC,29714.14349,1776.979907,0.080353664,9.372006369
2022-06-05 00:00:00 UTC,29872.36031,1804.26167,0.081774758,9.436263733
2022-06-06 00:00:00 UTC,29917.76405,1805.331395,0.081971641,9.338347728
2022-06-07 00:00:00 UTC,31372.58476,1860.181307,0.083094453,9.472049967
2022-06-08 00:00:00 UTC,31265.46928,1818.387712,0.080825242,9.245287369
2022-06-09 00:00:00 UTC,30229.23684,1794.539626,0.080038155,9.000860375
2022-06-10 00:00:00 UTC,30101.18752,1788.418287,0.08023514,9.22440843
2022-06-11 00:00:00 UTC,29101.29826,1663.844367,0.07563037,8.656938948
2022-06-12 00:00:00 UTC,28374.145,1530.038617,0.069770524,8.007773894
2022-06-13 00:00:00 UTC,26767.26917,1454.68676,0.064154604,7.450027957
2022-06-14 00:00:00 UTC,22525.76835,1205.595286,0.054117152,7.001810875
2022-06-15 00:00:00 UTC,22244.84897,1214.866265,0.055624792,7.379032716
2022-06-16 00:00:00 UTC,22529.19811,1230.364335,0.063482269,8.516714356
2022-06-17 00:00:00 UTC,20408.69049,1068.603575,0.055164179,7.105844593
2022-06-18 00:00:00 UTC,20473.05288,1087.813924,0.057134697,7.325464175
2022-06-19 00:00:00 UTC,19047.41783,995.2525693,0.053117593,7.068027828
2022-06-20 00:00:00 UTC,20516.41198,1125.754092,0.060556009,7.504558358
2022-06-21 00:00:00 UTC,20636.75891,1132.054394,0.060251827,7.89462628
2022-06-22 00:00:00 UTC,20700.92393,1124.561392,0.065695756,7.736855255
2022-06-23 00:00:00 UTC,19983.56648,1051.074068,0.061781447,7.419624804
2022-06-24 00:00:00 UTC,21100.27053,1144.480753,0.064144274,7.806285624
2022-06-25 00:00:00 UTC,21262.71348,1229.304085,0.067254214,8.215674261
2022-06-26 00:00:00 UTC,21525.88036,1244.286204,0.068569461,8.135501884
2022-06-27 00:00:00 UTC,21052.8054,1201.237791,0.073763459,7.861850138
2022-06-28 00:00:00 UTC,20751.47753,1194.224508,0.072521691,7.724790556
